ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,¿Existencias?,Inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Posición,Marcas,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,Nombre del atributo 4,Valor(es) del atributo 4,Atributo visible 4,Atributo global 4,Nombre del atributo 5,Valor(es) del atributo 5,Atributo visible 5,Atributo global 5,Nombre del atributo 6,Valor(es) del atributo 6,Atributo visible 6,Atributo global 6,Nombre del atributo 7,Valor(es) del atributo 7,Atributo visible 7,Atributo global 7,Nombre del atributo 8,Valor(es) del atributo 8,Atributo visible 8,Atributo global 8
2494,variation,VX80,,EQUIPO RADIO ANALOGO PORTATIL MOTOROLA VX80 - UHF,1,0,visible,,,1,,0,0,128494,,,,"https://www.interwins.cl/wp-content/uploads/2025/10/vx-80.png, https://www.interwins.cl/wp-content/uploads/2025/10/vx-80-2.png, https://www.interwins.cl/wp-content/uploads/2025/10/vx-80-3.png",1,,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,variation,VX80,,EQUIPO RADIO ANALOGO PORTATIL MOTOROLA VX80 - VHF,1,0,visible,,,1,,0,0,128494,,,,"https://www.interwins.cl/wp-content/uploads/2025/10/vx-80.png, https://www.interwins.cl/wp-content/uploads/2025/10/vx-80-2.png, https://www.interwins.cl/wp-content/uploads/2025/10/vx-80-3.png",2,,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,variable,DEP250,,EQUIPO RADIO ANALOGO DIGITAL PORTATIL MOTOROLA DEP250,1,0,visible,"Incluye: batería Li ion 1750 T (PMNN4476), cargador (cuna y trafo PMLN5228- PS000037A01), antena standard VHF -UHF, clip de cinturón (HLN9844) y guía de uso.<br>[nectar_btn size=""large"" button_style=""regular"" button_color_2=""Accent-Color"" icon_family=""none"" text=""Descargar Ficha Técnica"" url=""https://www.interwins.cl/wp-content/uploads/2025/10/dep250.pdf""]","Modo dual analógico / digital\n\nDisfruta de todos los beneficios de la comunicación digital como una calidad de sonido superior, mayor cobertura y autonomía de batería extendida sin perder compatibilidad con tus flotas analógicas actuales. Este modo dual permite una transición gradual hacia la tecnología digital, manteniendo la operación continua y eficiente.\n\nAnuncio de voz\n\nFacilita la operación mediante la función de anuncio de voz, que utiliza archivos de audio pregrabados para notificar acciones o estados del equipo. Ideal para un uso rápido, sencillo y sin distracciones.\n\nLlamada simultánea de doble ranura en modo de transferencia\n\nAprovecha el máximo rendimiento del canal sin necesidad de repetidoras. Gracias a su capacidad de sincronización automática, el equipo puede transmitir de forma simultánea e independiente en ambas ranuras de tiempo. Esto duplica la capacidad de comunicación y optimiza la eficiencia del espectro, reduciendo costos y complejidad en la instalación de equipos auxiliares.\n\nMensajes de texto preprogramados\n\nComunícate de forma ágil y flexible mediante mensajes preconfigurados. Esta función es ideal para entornos ruidosos o situaciones donde se requiere discreción, permitiendo transmitir información clave de manera rápida y segura.\n\nResistencia al polvo y al agua (IP54)\n\nDiseñado para soportar condiciones exigentes, su clasificación IP54 garantiza protección contra polvo y salpicaduras. Perfecto para operar con confianza en ambientes de trabajo hostiles o al aire libre.",1,,0,0,,"Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL > VENTA EQUIPOS RADIO ANALOGOS MOTOROLA > EQUIPOS RADIO ANALOGOS PORTATILES MOTOROLA, Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL > VENTA EQUIPOS RADIO DIGITALES MOTOROLA > EQUIPOS RADIO DIGITALES PORTATILES MOTOROLA, Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL > VENTA EQUIPOS RADIO ANALOGOS MOTOROLA, Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL, Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL > VENTA EQUIPOS RADIO DIGITALES MOTOROLA, Ventas",,,"https://www.interwins.cl/wp-content/uploads/2025/10/dep250.png, https://www.interwins.cl/wp-content/uploads/2025/10/dep250-2.png, https://www.interwins.cl/wp-content/uploads/2023/02/DEP-250-500x500-1.png",22,,Tipo Producto,Equipos Radio,1,1,Tecnología,"Análogos, Digitales",1,1,Portabilidad,Portátiles,1,1,Frecuencia,"UHF, VHF",1,1,Canales,16,1,1,Consumo,5W,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1
2497,variation,DEP250,,"EQUIPO RADIO ANALOGO DIGITAL PORTATIL MOTOROLA DEP250 - Digitales, VHF",1,0,visible,,,1,,0,0,303544,,,,"https://www.interwins.cl/wp-content/uploads/2025/10/dep250.png, https://www.interwins.cl/wp-content/uploads/2025/10/dep250-2.png",1,,Tecnología,Digitales,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
2498,variation,DEP250,,"EQUIPO RADIO ANALOGO DIGITAL PORTATIL MOTOROLA DEP250 - Digitales, UHF",1,0,visible,,,1,,0,0,255126,,,,"https://www.interwins.cl/wp-content/uploads/2025/10/dep250.png, https://www.interwins.cl/wp-content/uploads/2025/10/dep250-2.png",2,,Tecnología,Digitales,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
2499,variation,DEP250,,"EQUIPO RADIO ANALOGO DIGITAL PORTATIL MOTOROLA DEP250 - Análogos, VHF",1,0,visible,,,1,,0,0,286784,,,,"https://www.interwins.cl/wp-content/uploads/2025/10/dep250.png, https://www.interwins.cl/wp-content/uploads/2025/10/dep250-2.png",3,,Tecnología,Análogos,,1,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
2500,variation,DEP250,,"EQUIPO RADIO ANALOGO DIGITAL PORTATIL MOTOROLA DEP250 - Análogos, UHF",1,0,visible,,,1,,0,0,255126,,,,"https://www.interwins.cl/wp-content/uploads/2025/10/dep250.png, https://www.interwins.cl/wp-content/uploads/2025/10/dep250-2.png",4,,Tecnología,Análogos,,1,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,
2515,variable,SL500,,EQUIPO RADIO DIGITAL PORTATIL MOTOROLA SL500,1,0,visible,"Incluye: batería Li-ion (PMNN4468), cargador compacto, antena standard VHF -UHF, correa de mano, belt clip (PMLN7190) y guía de usuario.
\n
\n[nectar_btn size=""large"" button_style=""regular"" button_color_2=""Accent-Color"" icon_family=""none"" text=""Descargar Ficha Técnica"" url=""https://www.interwins.cl/wp-content/uploads/2025/10/sl500.pdf""]","Factor de forma ultradelgado
\n
\nCon un grosor de menos de 2,5 cm, el MOTOTRBO SL500 redefine la portabilidad. Su diseño compacto permite transportarlo cómodamente en el bolsillo o en un bolso de mano, sin generar volumen ni interferir con el movimiento del usuario.
\n
\nOperación con una mano
\n
\nDiseñado para la máxima practicidad, el SL500 incorpora un botón de encendido independiente, un selector superior de canales, controles de volumen laterales y un botón de pulsar para hablar (PTT) sobredimensionado, que facilitan la operación con una sola mano, incluso en movimiento.
\n
\nModo directo de capacidad doble
\n
\nAprovecha el potencial del estándar DMR TDMA de dos ranuras, duplicando la capacidad de un canal de 12,5 kHz sin necesidad de un repetidor, optimizando así el uso del espectro de manera eficiente y rentable.
\n
\nClasificación IP54
\n
\nEl SL500 está diseñado para un rendimiento confiable en condiciones exigentes. Su certificación IP54 garantiza resistencia al polvo y a salpicaduras de agua, ideal para entornos de trabajo intensos o al aire libre.
\n
\nReceptor de alta sensibilidad
\n
\nSu receptor de comunicaciones de alta sensibilidad ofrece un rango de cobertura ampliado con menor consumo de energía, logrando comunicaciones más estables y una mayor duración de batería.
\n
\nCartera integral de accesorios
\n
\nEl SL500 cuenta con una amplia gama de accesorios, incluyendo opciones de transporte, auriculares y estaciones de carga, que maximizan la eficiencia y adaptabilidad del equipo según las necesidades de cada usuario.
\n
\nPantalla ActiveView (opcional)
\n
\nLa innovadora pantalla ActiveView, a prueba de golpes, utiliza iluminación LED oculta para mostrar claramente la información del canal, el estado del radio y el volumen, tanto en condiciones de alta luminosidad como en entornos nocturnos.
\n
\nAnalógico / Digital
\n
\nDisfrute de todos los beneficios de la comunicación digital —audio superior, mayor cobertura y duración de batería extendida— manteniendo al mismo tiempo la compatibilidad con radios analógicos existentes. La capacidad híbrida analógica/digital le brinda la libertad de migrar hacia la nueva tecnología a su propio ritmo.
\n
\nCapacidad de Transmit Interrupt
\n
\nPermite a un supervisor interrumpir transmisiones activas para emitir mensajes prioritarios o de emergencia, garantizando que la comunicación crítica llegue en el momento y lugar adecuados.
\n
\nAnuncio por voz
\n
\nLas indicaciones audibles integradas confirman las operaciones del radio, permitiendo al usuario mantener la atención en sus tareas sin necesidad de verificar la pantalla.
\n
\nConectividad microUSB
\n
\nProporciona una carga rápida y eficiente, además de facilitar la programación del dispositivo mediante conexión directa, simplificando la gestión del equipo.",1,,0,0,,"Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL > VENTA EQUIPOS RADIO DIGITALES MOTOROLA > EQUIPOS RADIO DIGITALES PORTATILES MOTOROLA, Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL, Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL > VENTA EQUIPOS RADIO DIGITALES MOTOROLA, Ventas",,,"https://www.interwins.cl/wp-content/uploads/2025/10/sl500.png, https://www.interwins.cl/wp-content/uploads/2025/10/sl500-2.png, https://www.interwins.cl/wp-content/uploads/2023/02/04-SL-500.png",27,,Tipo Producto,Equipos Radio,1,1,Tecnología,Digitales,1,1,Portabilidad,Portátiles,1,1,Frecuencia,"UHF, VHF",1,1,Canales,99,1,1,Consumo,5W,1,1,Modalidad,Venta,1,1,Pantalla,Si,1,1
2519,variation,SL500,,EQUIPO RADIO DIGITAL PORTATIL MOTOROLA SL500 - VHF,1,0,visible,,,1,,0,0,482055,,,,"https://www.interwins.cl/wp-content/uploads/2025/10/sl500.png, https://www.interwins.cl/wp-content/uploads/2025/10/sl500-2.png",0,,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,variation,SL500,,EQUIPO RADIO DIGITAL PORTATIL MOTOROLA SL500 - UHF,1,0,visible,,,1,,0,0,482055,,,,"https://www.interwins.cl/wp-content/uploads/2025/10/sl500.png, https://www.interwins.cl/wp-content/uploads/2025/10/sl500-2.png",0,,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,variable,SL500e,,EQUIPO RADIO DIGITAL PORTATIL MOTOROLA SL500e,1,0,visible,"Incluye: batería Li-ion (PMNN4468), cargador compacto, antena standard VHF -UHF, correa de mano, belt clip (PMLN7190) y guía de usuario.<br>[nectar_btn size=""large"" button_style=""regular"" button_color_2=""Accent-Color"" icon_family=""none"" text=""Descargar Ficha Técnica"" url=""https://www.interwins.cl/wp-content/uploads/2025/10/sl500e.pdf""]","Factor de forma ultradelgado\n\nCon un grosor de menos de 2,5 cm, el MOTOTRBO SL500 redefine la portabilidad. Su diseño ultracompacto permite llevarlo cómodamente en el bolsillo o en un bolso de mano, sin generar volumen ni enredos, ofreciendo la máxima comodidad para el usuario en movimiento.\n\nOperación con una mano\n\nPensado para la operación práctica y rápida, el SL500 incorpora un botón de encendido independiente, un selector superior de canales, controles de volumen laterales y un botón de pulsar para hablar (PTT) de fácil acceso, que sobresale para permitir un manejo ágil con una sola mano, incluso con guantes o durante tareas activas.\n\nModo directo de capacidad doble\n\nAproveche la eficiencia del estándar DMR TDMA de dos ranuras, que permite duplicar la capacidad de un canal de 12,5 kHz sin necesidad de repetidor, optimizando el uso del espectro y aumentando la productividad de las comunicaciones.\n\nClasificación IP54\n\nDiseñado para ofrecer rendimiento confiable en entornos exigentes, el SL500 cuenta con certificación IP54, que garantiza resistencia al polvo y a salpicaduras de agua, asegurando un funcionamiento duradero incluso en condiciones adversas.\n\nReceptor de comunicaciones altamente sensible\n\nSu receptor de alta sensibilidad proporciona un rango de cobertura amplio y potente, con un menor consumo energético, logrando una comunicación más eficiente y una mayor duración de batería durante toda la jornada laboral.\n\nCartera de accesorios integral\n\nEl SL500 cuenta con una amplia gama de accesorios innovadores, incluyendo soluciones de transporte, auriculares y estaciones de carga, diseñadas para maximizar la eficiencia y la versatilidad del equipo en cualquier entorno de trabajo.\n\nPantalla ActiveView (opcional)\n\nLa pantalla ActiveView, resistente a impactos, utiliza iluminación LED oculta para mostrar con claridad la información del canal, estado del radio y nivel de volumen, garantizando una lectura nítida tanto de día como de noche.\n\n Analógico / Digital\n\nDisfrute de todos los beneficios de la comunicación digital —audio más claro, mayor alcance y autonomía mejorada— sin perder compatibilidad con su flota analógica actual. Gracias a su modo dual analógico/digital, puede migrar a la tecnología digital gradualmente, de acuerdo con las necesidades de su operación.\n\nCapacidad de Transmit Interrupt\n\nEsta función permite que un supervisor interrumpa una transmisión en curso para enviar mensajes de prioridad o emergencia, asegurando que la comunicación crítica llegue justo cuando se necesita.\n\nAnuncio por voz\n\nLas indicaciones audibles integradas confirman las operaciones del radio, permitiendo mantener la atención en el trabajo sin necesidad de desviar la vista hacia la pantalla.\n\nConectividad microUSB\n\nOfrece carga rápida y eficiente, además de una programación sencilla, optimizando la gestión y mantenimiento del equipo con un conector microUSB universal.",1,,0,0,,"Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL > VENTA EQUIPOS RADIO DIGITALES MOTOROLA > EQUIPOS RADIO DIGITALES PORTATILES MOTOROLA, Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL, Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL > VENTA EQUIPOS RADIO DIGITALES MOTOROLA, Ventas",,,"https://www.interwins.cl/wp-content/uploads/2025/10/sl500e.png, https://www.interwins.cl/wp-content/uploads/2023/02/04-SL-500.png",26,,Tipo Producto,Equipos Radio,1,1,Tecnología,Digitales,1,1,Portabilidad,Portátiles,1,1,Frecuencia,"UHF, VHF",1,1,Canales,128,1,1,Consumo,5W,1,1,Modalidad,Venta,1,1,Pantalla,Si,1,1
2522,variation,SL500e,,EQUIPO RADIO DIGITAL PORTATIL MOTOROLA SL500e - VHF,1,0,visible,,,1,,0,0,590258,,,,https://www.interwins.cl/wp-content/uploads/2025/10/sl500e.png,0,,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,variation,SL500e,,EQUIPO RADIO DIGITAL PORTATIL MOTOROLA SL500e - UHF,1,0,visible,,,1,,0,0,590258,,,,https://www.interwins.cl/wp-content/uploads/2025/10/sl500e.png,0,,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,variable,DEP550e,,EQUIPO RADIO DIGITAL PORTATIL MOTOROLA DEP550e,1,0,visible,"Incluye: batería impres Li ion 2100 mAh (PMNN4491), cargador impres, antena VHF-UHF , dust cover (0104058J40/PMLN6066), belt clip (PMLN4651) y  guía de usuario.<br>[nectar_btn size=""large"" button_style=""regular"" button_color_2=""Accent-Color"" icon_family=""none"" text=""Descargar Ficha Técnica"" url=""https://www.interwins.cl/wp-content/uploads/2025/10/dep550.pdf""]","Especificaciones principales\n\nFrecuencia:\n\nVHF: 136–174 MHz\n\nUHF: 403–512 MHz\n\nCanales: 16 canales\n\nModo de operación: Híbrido, compatible con modo analógico y digital, permitiendo una transición fluida hacia la comunicación digital sin perder compatibilidad con equipos existentes.\n\nDiseño: Ergonómico y ligero, ideal para uso prolongado en jornadas exigentes.\n\nPotencia de transmisión:\n\nVHF: 5 W\n\nUHF: 4 W\n\nFunciones destacadas\n\nBloqueo de canal ocupado, para evitar interferencias durante la transmisión.\n\nBotón de emergencia, que permite alertar rápidamente ante situaciones críticas.\n\nConector IP55 para accesorios, resistente al polvo y al agua ligera.\n\nLlamadas privadas, grupales o a todo el canal, adaptándose a distintos tipos de comunicación operativa.\n\nConectividad Bluetooth® V2.1 + EDR, con alcance de hasta 10 metros, para accesorios inalámbricos y mayor libertad de movimiento.\n\nEliminación de canales no deseados o ruidosos, optimizando la calidad de audio.\n\nLlamada de alerta (Escalert), ideal para notificaciones o avisos importantes.\n\nAlarma de batería baja, para garantizar disponibilidad operativa continua.\n\nResistencia y confiabilidad\n\nEl equipo ha superado la Prueba de Vida Acelerada Motorola ALT™, que certifica su durabilidad frente a condiciones extremas de lluvia, polvo, salitre, impactos, vibraciones, radiación solar y choques térmicos.\nAdemás, cumple con 11 estándares militares MIL-STD-810 C/D/E/F/G, asegurando un desempeño confiable en los entornos más exigentes.",1,,0,0,,"Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL > VENTA EQUIPOS RADIO DIGITALES MOTOROLA > EQUIPOS RADIO DIGITALES PORTATILES MOTOROLA, Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL, Ventas > VENTA EQUIPOS RADIO DIGITAL ANALOGO PORTATIL MOVIL > VENTA EQUIPOS RADIO DIGITALES MOTOROLA, Ventas",,,"https://www.interwins.cl/wp-content/uploads/2023/12/dep550.png, https://www.interwins.cl/wp-content/uploads/2025/10/DEP_550e-2.png, https://www.interwins.cl/wp-content/uploads/2023/12/DEP550e.png",9,,Tipo Producto,Equipos Radio,1,1,Tecnología,Digitales,1,1,Portabilidad,Portátiles,1,1,Frecuencia,"UHF, VHF",1,1,Canales,16,1,1,Consumo,5W,1,1,Modalidad,Venta,1,1,Pantalla,No,1,1
2525,variation,DEP550e,,EQUIPO RADIO DIGITAL PORTATIL MOTOROLA DEP550e - VHF,1,0,visible,,,1,,0,0,855766,,,,"https://www.interwins.cl/wp-content/uploads/2023/12/dep550.png, https://www.interwins.cl/wp-content/uploads/2025/10/DEP_550e-2.png",1,,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526,variation,DEP550e,,EQUIPO RADIO DIGITAL PORTATIL MOTOROLA DEP550e - UHF,1,0,visible,,,1,,0,0,855766,,,,"https://www.interwins.cl/wp-content/uploads/2023/12/dep550.png, https://www.interwins.cl/wp-content/uploads/2025/10/DEP_550e-2.png",2,,Frecuencia,UHF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527,variation,DEP550e,,EQUIPO RADIO DIGITAL PORTATIL MOTOROLA DEP550e - VHF,1,0,visible,,,1,,0,0,945344,,,,"https://www.interwins.cl/wp-content/uploads/2023/12/dep550.png, https://www.interwins.cl/wp-content/uploads/2025/10/DEP_550e-2.png",3,,Frecuencia,VHF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
